child_id,org_id,enrollment_date
3516,18,2024-12-29
3516,58,2024-08-08
3516,12,2025-05-08
3517,53,12-25-2024
3518,12,2024-07-19
3518,39,2024-11-27
3518,13,2024-09-26
3519,32,2024-02-22
3520,43,2024-03-14
3521,27,2024-04-02
3522,12,10/12/2024
3523,29,2024-11-20
3524,44,2024-06-10
3524,1,2025-06-21
3524,2,2024-12-22
3525,31,2025-13-05
3526,56,2024-11-16
3526,54,2024-12-08
3526,13,2024-10-21
3527,60,"September 18, 2024"
3527,30,2024-11-06
3528,55,2024-03-06
3528,4,2024-07-21
3529,41,2025-05-24
3529,32,2025-01-13
3530,20,02/09/2024
3531,50,2024-11-20
3532,17,2025/02/02 00:00:00
3532,25,20/12/2024
3532,7,2024-07-12
3533,26,2024-08-08
3534,29,2024-10-18
3534,9,2028-04-14
3534,18,2025-02-12
3535,11,2024-03-04
3536,32,2025-03-07
3537,46,2024-06-19
3538,12,2024-12-25
3539,17,2027-12-12
3539,50,31/02/2025
3539,54,2024-09-21
3540,2,2024-06-05
3541,3,2025-01-05
3541,58,26/01/2025
3542,7,2024-06-19
3543,48,2024-08-07
3543,6,2024-05-08
3543,43,18 Mar 2025
3544,52,2024-07-05
3545,3,2025-06-30
3546,21,2024-10-08
3546,14,2025-01-01
3546,60,2024-12-01
3547,41,2024-11-28
3547,44,2024-03-23
3547,40,2024-08-12
3548,11,2024-06-21
3548,7,2025-01-06
3549,31,2024-10-20
3549,29,2024-11-26
3550,26,2024-07-16
3550,6,2025-04-08
3551,38,2024-03-18
3551,50,2025-04-06
3551,20,18 Oct 2024
3552,7,2024-01-30
3552,17,2024-09-11
3553,53,2025-03-21
3554,38,2025-07-08
3555,10,2024-12-06
3555,29,2024-11-25
3556,25,
3556,20,2025-07-08
3556,32,2025-03-01
3557,41,2025-01-21
3558,40,2025-01-01
3558,11,2024-06-19
3558,58,2024-07-10
3559,54,
3559,13,2025-01-24
3559,28,2024-09-16
3560,51,2025-03-26
3561,38,2025-02-27
3561,17,2025-01-08
3562,20,2024-06-01
3563,9,
3563,59,2025-01-05
3563,24,2024-09-18
3564,18,10 Jul 2024
3564,14,N/A
3564,20,2025-02-23
3565,35,2025-13-05
3566,15,2024-07-24
3567,40,2024-04-26
3568,1,2024-10-23
3568,57,2025/02/15 00:00:00
3569,41,2025-06-25
3570,27,2024-09-15
3571,38,2024-07-21
3572,53,2025-02-28
3573,48,01-01-2025
3574,13,
3575,31,2024-03-28
3576,7,2024-11-05
3577,34,21 Jan 2024
3578,49,2024-12-10
3579,7,2025-12-21
3580,2,2025-01-14
3581,7,2025-05-26
3581,30,2024-07-01
3582,33,2025-03-05
3583,38,2025-04-14
3584,11,2025-03-14
3584,40,2025-01-08
3584,3,2025-06-18
3585,32,2025-05-24
3586,35,2024-11-15
3587,36,01 Mar 2025
3588,53,2024-11-16
3589,35,2024-06-16
3589,60,2024-08-12
3589,10,2024-08-12
3590,49,2025-06-08
3590,4,2024-12-12
3591,44,2024-07-03
3592,56,"June 02, 2025"
3592,16,2024-04-27
3592,37,08-18-2024
3593,37,29 Dec 2024
3594,17,23/11/2024
3594,47,2024-12-13
3594,2,2025-07-16
3595,60,2025-06-20
3595,50,2025-05-06
3595,32,2024-07-20
3596,58,2024-12-15
3596,52,2024-09-18
3596,51,2025-02-08
3597,56,2024-06-11
3598,60,31/02/2025
3599,29,2024-10-28
3600,57,
3601,30,2024/09/12 00:00:00
3602,41,2024-11-20
3602,42,2024-07-18
3603,54,2025-02-18
3604,36,2024-11-25
3604,48,2025-03-03
3604,20,2024-11-02
3605,57,
3606,50,2024-08-29
3607,7,2025-04-15
3608,18,2024-05-18
3608,5,
3609,54,"April 16, 2025"
3610,6,2024-12-17
3610,54,2024-08-24
3611,7,2024-07-10
3612,15,2024-07-11
3613,54,2025-03-02
3614,46,2024/10/24 00:00:00
3615,31,2025-04-27
3616,41,2026-05-25
3616,34,2025-01-13
3616,48,2024-09-18
3617,2,2024-11-29
3618,44,
3618,5,2028-10-31
3618,7,2024-08-14
3619,4,2024-11-08
3619,2,2024-04-06
3619,20,01-06-2025
3620,53,2024-08-31
3620,40,2024-04-10
3621,14,2025-05-04
3622,41,2024-07-10
3623,34,2025-02-07
3623,2,2024-06-15
3623,9,2025-04-15
3624,45,2025-04-08
3625,5,N/A
3626,27,2024-05-03
3627,12,2024-12-23
3627,45,2025-01-02
3628,50,2025-06-24
3628,47,2025-05-24
3628,15,2024-12-31
3629,60,2025-01-28
3629,22,31/02/2025
3630,31,2025-03-28
3630,54,N/A
3631,60,2024-09-21
3631,20,2024-11-08
3632,42,2024-11-20
3633,47,12 Apr 2025
3633,26,2024-07-01
3634,56,2024-11-14
3635,25,2024-09-19
3636,8,2025-04-19
3637,3,2025-03-07
3638,1,2025-13-05
3638,11,2024/07/20 00:00:00
3638,29,2024-11-21
3639,48,2025-01-14
3640,8,2025-01-15
3641,54,2024-01-23
3641,29,2025-02-14
3642,7,
3643,29,0000-00-00
3644,19,2025-07-10
3645,7,2024/06/14 00:00:00
3645,50,2025-04-30
143252,10,2024-02-03
3647,32,02-20-2024
3647,55,2024-09-21
3647,53,31/03/2025
3648,11,2024-08-18
3648,30,2024-02-06
3648,10,
3649,4,2025-05-22
3650,16,2024-10-27
3651,17,2024-05-27
3652,43,2024-12-30
3652,49,2025-07-15
3653,38,2024-09-22
3653,3,2024-08-07
3654,52,31/02/2025
3654,44,2024-11-11
3655,9,17 Aug 2024
3655,23,2024-07-10
3655,36,2025-05-05
3656,52,2024-06-23
3656,18,
180073,42,2025-02-23
3657,29,2024-12-24
3658,28,1899-12-30
3659,6,2025-10-24
3659,48,2025-01-27
3660,41,2024-12-16
3660,12,2025-07-27
3661,13,
3662,51,2025-05-25
3663,39,2024-12-18
3664,60,2024-12-22
3664,20,2025-04-06
3665,30,2024-07-17
3665,59,2024-12-25
3665,35,2025-05-13
3666,27,2024-08-09
3667,42,2025-04-03
3668,44,2024-04-03
3669,60,2025/02/19 00:00:00
3669,4,2025-02-17
3670,26,2024-06-07
3671,30,2025-05-28
3672,36,2024-04-02
3673,29,2025-03-30
3674,16,2024-11-28
3674,6,"March 30, 2025"
3674,54,2024-11-20
3675,12,2024-10-05
3676,12,2024-11-13
3677,17,2024-06-13
3678,15,2024-12-19
3678,21,1970-01-01
3679,12,1899-12-30
3680,24,2025-04-26
3681,17,2025-01-03
3682,8,"January 22, 2025"
3683,41,2024-11-12
3683,40,2024-10-25
3683,32,2025-07-17
3684,36,2027-10-21
3685,16,2024-12-02
3686,54,2024-08-24
3687,9,2024-07-12
3688,20,13 Nov 2024
3688,10,"December 15, 2024"
3689,20,2024-07-20
3690,2,2024-03-31
3691,31,2025/06/11 00:00:00
3692,51,2024-07-24
3693,44,2024-07-29
3694,7,1899-12-30
3695,19,03 Mar 2024
3696,12,05-07-2025
3697,17,2024-08-19
3698,53,2024-10-16
3699,3,2024-06-21
3700,39,2024-08-25
3700,40,2025/06/19 00:00:00
3700,45,2025-13-05
3701,17,2024-08-25
3702,54,
3702,37,2024-05-09
3703,35,2024-03-06
3703,28,2025-02-28
3703,13,2024-05-03
3704,19,31/07/2024
3705,49,15/12/2024
3706,26,2025-03-05
3707,51,2025-08-06
3708,44,11-18-2024
3708,19,2025-05-22
3709,45,23 Oct 2024
166996,26,2025-03-27
3711,12,2025-02-03
3712,54,2024-07-13
3712,32,2025-06-07
3712,41,2024-06-05
3713,21,2024-11-24
3714,46,27 Jul 2024
3714,25,2025-03-14
3715,14,1970-01-01
3715,58,2024-06-16
3715,57,
3716,60,2028-06-11
3716,17,01/01/1900
3716,55,2024-04-13
3717,52,2024-06-22
3717,26,2024-09-14
3717,55,2025-01-10
3718,31,2024-11-29
3718,34,2025-03-20
3719,29,2024-09-29
3719,46,2025-01-13
3720,26,31/02/2025
3720,43,2025-04-08
3721,24,
3721,26,04-14-2024
3721,39,2024-11-18
3722,10,12-24-2024
3722,43,24/10/2024
3723,7,2025-03-08
3724,16,31/02/2025
3725,17,2024-09-23
3725,55,2028-03-04
3725,51,2025-01-19
3726,24,2024-10-19
3727,53,2024/11/26 00:00:00
3728,7,
165914,36,
3729,18,2024-08-19
3729,13,2024-12-04
3730,29,04-19-2024
3730,6,2024-11-14
3731,42,25 Jun 2024
3732,34,2025-03-10
3733,16,2024/12/29 00:00:00
3734,57,2025-03-02
3735,20,2025-05-11
3736,39,2025-03-29
3737,20,2024-05-30
3737,9,2025-06-10
3738,6,2024/09/26 00:00:00
187753,49,"September 04, 2024"
3739,45,2024-12-15
3740,19,2025-01-30
3741,17,2029-02-08
3742,15,
3742,57,1970-01-01
3743,57,2024-01-20
3744,40,
3745,36,2024-11-16
3745,41,2024-11-09
3746,28,2025-03-12
3747,1,2025-04-16
3747,17,2025-05-28
3747,8,2024-03-28
3748,34,2025-07-02
3748,6,2024-09-12
3748,13,2024-10-07
3749,32,2024-10-14
3750,18,2024-06-09
3750,34,2024-08-16
3751,30,2024-04-20
3751,11,2025-04-20
3751,54,2024-11-16
3752,35,2024-09-11
3753,27,2024-11-04
3753,7,
3753,32,26 Jul 2024
3754,3,2024-08-21
3754,22,29/07/2024
3754,43,2025-03-16
3755,20,2024-05-01
3756,29,2024-12-17
3757,39,2024-12-08
3757,15,2024-09-17
3758,11,2024-11-06
3759,30,10-15-2024
3759,28,
3759,7,31/02/2025
3760,58,2024-05-31
3761,35,2025/05/07 00:00:00
3762,17,2025-02-28
3762,54,2024-12-26
3763,53,2025-02-02
3763,9,2027-06-17
3764,26,2025-07-12
3764,11,2025-05-30
3764,30,
3765,6,2025-04-09
3765,60,2024-10-17
3766,15,2025-01-03
3767,6,2024-07-14
3767,27,2024-10-24
3768,12,2024-05-12
3769,4,2024-05-10
3770,57,2024-09-08
3770,10,2025-05-08
3771,35,2025-01-04
179665,37,2024/11/02 00:00:00
3773,21,31/02/2025
3774,11,08-25-2024
3775,50,06 Jun 2026
3775,53,2025-06-17
3776,15,01 Jan 1900
3777,58,2024/09/30 00:00:00
3778,24,2024-04-11
3779,27,2024-04-14
3779,6,2025/02/13 00:00:00
3779,17,2025-03-13
3780,10,2024-02-28
3780,32,2025-05-02
3780,27,2024-09-02
146431,15,2025-04-12
3782,5,2024-03-05
3783,7,2024-09-24
3783,23,2024-12-18
3783,58,
3784,51,2025-01-04
3784,56,2024-10-23
3784,48,2024-12-30
3785,17,2025-04-22
3786,29,2024-12-15
3787,13,2025-07-05
3788,5,2024-12-24
3788,60,1900-01-01
3789,28,2025-03-03
3790,30,2024-07-31
3791,50,2025-05-28
3792,18,2025-01-15
3792,38,2024-06-16
3793,58,2024-12-27
3794,32,15/08/2024
3794,4,11-14-2024
3795,52,2025-06-25
3795,23,2025-04-15
3795,33,0000-00-00
3796,25,2024-05-12
3796,10,2025/04/20 00:00:00
3796,8,2024-04-27
3797,9,"June 30, 2024"
3797,19,2024-02-08
3798,20,2024-12-12
3799,11,31/03/2025
3799,14,2024-10-09
3800,13,2025-04-13
3801,59,2024-09-06
3802,57,2025-06-15
3803,43,N/A
3804,21,02-13-2024
3805,20,2025/07/24 00:00:00
3806,39,2024-10-27
3807,22,2024-09-11
3807,49,2024-04-09
3807,31,2024-10-01
3808,44,2025-07-12
3809,23,2025-05-06
3809,32,2026-06-18
3810,37,2024-02-26
3811,60,2024-06-20
3812,32,2025-07-29
3813,27,2025-01-02
3814,26,2025-04-07
3815,48,02-20-2024
3815,4,
3815,43,2024-05-09
3816,6,2024-12-12
3816,15,2024-06-24
128667,7,2024-04-27
3817,2,2024-05-01
3818,54,2025-03-05
3818,29,2025-04-24
3818,12,03-02-2024
3819,3,31/02/2025
3820,24,2024-05-13
3821,12,2024-02-11
3822,40,2024-08-20
3823,16,2025-02-15
3824,35,2024-11-23
3825,40,2025-05-11
3826,46,"April 18, 2025"
3826,32,2025/04/06 00:00:00
3826,60,2024/09/24 00:00:00
3827,42,2024-09-11
3827,32,
3828,13,2024/07/11 00:00:00
180516,12,2024-10-04
3829,27,2024/10/23 00:00:00
3830,38,2024-07-05
3831,42,0000-00-00
3831,20,2024-12-06
3832,20,16 Jan 2025
3832,48,2024-07-09
3833,53,2024-10-26
3833,19,2024-02-13
3833,42,16/08/2024
3834,47,2024-11-03
3835,10,30 Dec 2024
3836,20,2025-02-04
3837,35,2024/06/29 00:00:00
3838,60,2024-11-23
3838,34,2024-12-06
3838,15,26 Apr 2025
3839,5,2024-05-11
3839,59,2024-09-06
3839,27,2024-09-27
3840,15,2024-10-20
3841,9,2025-02-23
3842,6,2024-04-15
3843,5,2025-02-05
3844,17,2024-09-10
3845,38,2024-06-16
3845,32,2024-11-24
3845,9,"December 24, 2024"
129791,31,2024/11/11 00:00:00
3846,17,2024-04-21
3847,32,2024-12-22
3848,27,2025-02-05
3849,34,2025-03-21
3850,50,31/02/2025
137467,42,2025-04-30
3852,44,05 Aug 2024
3853,30,07-01-2024
3853,42,2024-06-17
3854,26,2030-01-01
3854,27,2025-03-05
3854,46,2025-02-08
3855,31,2024-04-19
3855,30,2025-03-26
3855,53,
3856,18,2025-06-22
3857,9,2025-13-05
3857,32,2024-09-21
3857,14,2024/07/03 00:00:00
3858,29,2024-06-20
3859,6,2025-05-14
3859,29,2025/03/20 00:00:00
3860,37,2024-09-16
3861,58,2024-11-20
3862,37,1970-01-01
3862,16,2024-12-04
3863,45,2030-07-25
3863,24,2024-10-07
3864,16,2025-03-10
3865,31,15 Feb 2025
3865,44,09-12-2024
3866,43,2024-08-01
3867,32,2024-12-03
3868,1,2024/09/09 00:00:00
3869,15,07-12-2025
3869,12,2025-06-25
131327,42,
3871,59,2025-01-06
3871,23,31/02/2025
3872,45,2024-03-18
3873,32,12-30-1899
3873,35,2024-06-01
3874,42,2024-05-29
3875,42,2025-01-21
164054,12,14/01/2025
3877,35,0000-00-00
3878,36,05-21-2024
3879,26,2024-10-02
3880,18,2024-08-26
3881,16,2024-09-27
3881,57,2025-03-08
3881,38,2025-01-27
3882,12,2025-13-05
3883,4,2024-08-12
3884,24,2025-01-12
3884,26,2024-08-16
3884,33,2024-01-24
3885,49,2025-02-17
3885,19,2025-01-24
3885,36,2024-12-14
3886,17,
3886,50,2024-10-16
3887,3,2024-05-05
3888,20,N/A
3888,31,2024-12-15
3888,46,2024-07-22
3889,20,24 Aug 2024
3890,41,20/07/2025
3891,46,2024-12-18
3891,18,
3891,41,"February 16, 2025"
3892,15,2024-04-15
3892,60,2024-09-17
3892,43,2024-08-06
3893,44,2024-03-01
3894,14,2024-06-01
3895,51,09/02/2025
3896,43,2024-08-25
3896,3,2024-07-02
3897,12,08-15-2024
3897,7,2024-08-09
3897,29,2024-12-28
3898,34,2025-02-06
3899,48,2025-04-29
3900,50,15 Jan 2025
3900,11,0000-00-00
3900,19,2024-08-28
3901,27,2024-11-25
3902,48,2025-07-29
3903,15,2027/07/23 00:00:00
3904,51,2025-01-23
3904,50,11/05/2025
3905,53,12/08/2024
3906,26,2024-12-09
3907,18,2024-10-07
3908,54,2025-05-10
3909,25,2025-01-27
3910,25,2024-06-11
3911,29,2024-12-18
3911,4,"October 30, 2024"
3911,54,2024-04-21
3912,13,2024-03-04
3913,27,0000-00-00
3914,18,2024/10/19 00:00:00
3915,28,2024-06-27
3916,39,1970-01-01
3917,50,2024-06-17
3917,23,2024-06-28
3918,60,2024-04-22
3918,9,2025-01-20
3919,18,2025-08-08
3919,20,2026-04-10
3920,18,2024-05-11
3921,36,"August 19, 2024"
3922,8,2025-01-25
3923,30,2025-02-12
3924,31,2024-06-10
3924,20,20 May 2024
3924,12,08-26-2024
3925,20,2025-02-23
3925,29,2024-06-08
3926,32,2025-06-07
3927,17,2024-04-15
3928,2,2024-09-13
3928,28,2024-10-03
3929,29,2025-03-19
3929,7,2024-10-08
3929,20,2024-10-20
3930,7,
3930,57,27/12/2024
3930,56,
3931,9,2024-12-30
3931,40,"April 24, 2025"
3932,5,04 Sep 2024
3933,35,2025-05-09
3933,3,2024-07-14
3934,9,2025-04-10
3934,42,2025/01/07 00:00:00
3934,14,2024-06-12
131345,32,2024-09-28
3936,12,2025-02-16
3937,51,"February 05, 2025"
3938,50,2025-02-15
3939,46,2025-01-26
3939,13,30 May 2024
3939,3,2024-09-25
3940,18,2025-05-17
3940,53,02/03/2028
3941,6,2024-09-12
3941,60,2024-06-15
3941,10,2024-09-20
3942,31,2024-11-26
3943,55,2024-09-29
3944,43,2025-02-26
3944,52,2025-04-19
3945,6,2025-03-01
3946,38,2024-10-08
3947,42,
3948,59,2025-08-01
3948,35,2024-02-24
3949,56,2024-09-23
3949,30,
3949,11,2024-11-23
3950,3,2024/12/05 00:00:00
3950,35,2025-03-31
3951,47,14 Oct 2024
3952,50,2025-02-08
3953,20,07/11/2024
3954,1,22 Apr 2024
3954,27,2024-06-29
3955,26,2024-06-23
3956,49,0000-00-00
3957,39,2025-01-25
3957,18,
3957,38,"October 29, 2024"
3958,57,2025-01-26
3958,28,1970-01-01
188950,10,
3959,26,2024-07-07
3959,45,2024-12-27
3959,36,2024-08-24
3960,28,2025-05-20
3960,27,2024-09-21
3961,7,2025-03-24
3962,38,
3963,20,2024-12-01
3964,5,2024-05-07
3964,9,2025-01-10
3964,6,2024-07-24
3965,7,2024-09-28
3966,20,
3967,29,2024-08-21
3968,38,2025-13-05
3969,39,2025-02-19
3969,29,2024-09-01
3969,35,2025-01-03
3970,17,2024-02-24
180086,60,2024/10/20 00:00:00
3970,20,2025-13-05
3971,22,2025-01-16
3972,12,2024-07-26
3973,58,2024-08-05
3973,39,03/02/2025
3974,57,24 Aug 2024
3974,50,2024-11-29
3975,30,2024-12-29
3975,50,2024-09-01
3976,5,2024-08-30
3977,42,2024-11-22
3977,51,2027-09-23
3977,55,12/11/2024
3978,11,2025-05-11
3979,36,2024-10-02
3979,16,2024-07-22
3980,29,2024-09-21
3981,19,2025-07-07
3982,33,2024-08-11
165227,45,2030-04-12
3983,30,2024-02-10
3984,4,2024-03-22
3985,4,"September 19, 2024"
3986,31,2024-10-10
3987,21,2024-10-18
3987,32,2024-11-15
3987,15,2024-12-11
3988,40,2024-10-20
3989,3,2025/05/21 00:00:00
3990,12,2024-07-24
3990,48,20/02/2025
3991,43,2024-09-20
3992,38,2024-01-21
3993,31,
3994,42,2025-03-05
3995,52,2025-06-06
3995,45,02/05/2024
3996,1,1970-01-01
3997,10,2024-11-21
3997,11,2025-04-04
3997,5,2024-08-04
3998,47,21 Jun 2024
3998,41,0000-00-00
3999,15,1899-12-30
4000,7,13 Sep 2024
4000,4,2025-03-13
4001,7,2024-06-21
4001,26,2025-04-01
4002,4,2025-04-08
4003,49,01-03-2025
4004,45,2024-12-25
4004,20,23/09/2024
4004,4,
189009,17,2025-05-22
4005,20,2024-12-23
4005,58,2025-04-16
4006,42,2024-03-20
4007,11,2024-11-02
4008,13,2024-07-11
4009,48,2024-08-13
4010,39,2024-12-13
4010,44,2025-05-26
4010,17,21 Feb 2025
4011,24,"August 26, 2024"
4011,27,2024-09-01
4011,56,2024-11-11
4012,14,2025-01-16
4012,12,2024-04-09
4012,32,2025-01-15
4013,54,"December 21, 2024"
4013,52,
4013,48,2024-12-10
4014,50,1970-01-01
4015,50,2024-04-09
4015,4,02-09-2025
4016,7,
4017,27,2024-08-26
4017,13,2024-12-17
4017,30,2024-11-16
4018,54,2025-04-26
4019,35,2024-05-17
4020,12,2024-04-17
4021,51,2024-04-15
4021,23,2024-07-24
4022,25,
4023,58,1899-12-30
4024,41,N/A
4025,12,01-01-1970
4026,30,2024-07-29
4027,13,2025-02-08
4028,10,2024-02-17
4028,50,2024-03-08
4029,27,2025-03-02
4030,58,2024-11-29
4031,29,2025-02-21
4031,52,28 Feb 2024
4031,31,2024-07-19
4032,42,2024-02-13
4032,15,2024-10-27
4033,48,2025-04-16
4034,49,2024-09-08
4035,2,2024-02-25
4036,38,2024-12-05
4036,52,2025-03-30
4036,39,2025-07-07
4037,57,2024-03-30
4037,12,2025-05-21
4038,3,"December 31, 2024"
4039,16,2025-06-08
4039,27,2025-02-08
4040,52,2024-11-24
4041,20,2025-07-05
4042,30,2027-07-08
4042,26,11 Apr 2025
4043,23,
4044,35,2024-05-21
4045,18,2024-10-26
4046,25,31/02/2025
4047,21,2024-11-10
4047,29,2024-03-15
4047,54,2024-10-22
4048,17,2024-11-21
4048,36,1970-01-01
4049,45,2024-10-19
4049,27,2025-03-06
4049,54,2024-06-30
4050,39,2025-03-19
4051,27,2024-02-03
4052,20,2024-09-11
4053,32,2024-12-04
4053,53,2025-05-04
4054,15,2024-10-20
4055,22,"June 04, 2025"
4055,17,2025-03-30
4055,39,2024-10-29
4056,27,2024-10-02
4057,32,2024-11-01
4058,56,"January 13, 2025"
4058,23,2024-07-26
4059,12,2025-06-21
4059,20,2025/01/25 00:00:00
4059,59,2024-07-05
4060,35,2024-12-11
4061,50,2024-10-30
4062,31,2025-02-07
4063,13,2024-12-26
4064,50,0000-00-00
4064,48,2024-09-20
4064,25,2024-12-01
4065,9,02-27-2024
4066,42,2024-06-30
4067,45,2025-01-10
4067,28,2024-10-08
4068,13,2024-10-24
4069,19,2024-08-24
4069,11,2025-01-18
4070,13,08 Nov 2024
4070,59,2024/07/27 00:00:00
4070,38,2024/12/01 00:00:00
4071,7,2024-05-21
4072,50,1900-01-01
4072,7,
4073,50,2024-01-11
4074,36,2025-02-24
4075,37,2024-11-20
4076,46,08 Dec 2024
4076,19,25/01/2025
4077,50,02-13-2025
4077,12,2024-11-08
4077,38,0000-00-00
4078,24,2024-10-30
4078,34,12-15-2024
4078,3,2024-09-10
4079,31,28 Jul 2024
4080,18,03/06/2024
4081,7,"December 07, 2024"
4081,11,
4082,4,2024-08-17
4083,33,2024-04-16
4083,9,2024-10-27
4083,18,13/03/2024
4084,10,2029-02-12
4085,50,2025-07-03
4086,42,2025-02-13
133737,54,2024-05-24
4088,4,2024-12-19
4089,40,2025-02-19
4090,27,2024/09/04 00:00:00
4091,53,2025-02-14
4091,14,19/06/2024
4092,30,1900-01-01
4092,41,2024-12-22
4093,60,2025-04-22
4094,23,2024-02-28
4095,20,2025-06-17
119698,59,04 Dec 2024
4095,53,2024-12-15
4096,27,2024-06-23
4097,9,2024-10-31
4097,5,2026-04-02
4097,6,2024-06-30
4098,25,2024-09-13
4099,53,2025-01-12
4100,57,2024-09-30
4101,49,2024-12-19
4102,18,2024-11-26
4102,43,24/02/2024
4103,2,2024-09-25
4103,39,2024-08-06
4104,6,2024-08-26
4104,4,2024-05-21
4104,21,2024-11-21
4105,8,"November 09, 2024"
4106,41,2024-06-20
4106,9,2024-05-11
4107,6,2025-05-02
4108,45,2026-05-17
4108,42,2024-06-03
4108,56,2027-02-09
4109,36,2024-05-01
4109,17,2024-11-13
4110,11,2024/11/04 00:00:00
4111,2,2024/12/23 00:00:00
4112,50,2024-06-20
4112,12,2025-02-07
4112,42,
4113,44,2025-06-29
4114,40,20/05/2024
4114,20,2024-02-11
4114,18,2025-06-19
4115,34,2025-02-12
4116,14,2024-12-02
4116,30,2025-04-17
4117,36,2024-12-12
4117,29,2025-01-30
4118,42,2028-04-24
4118,41,2024-06-18
4119,53,2024-09-26
4119,14,01 Jan 1970
4119,25,2025-02-25
4120,7,2024-02-26
4121,8,2024-01-31
4122,6,2024-11-13
4123,15,2025-03-07
4124,60,2025-05-19
4124,50,2025-02-08
4124,28,2024-07-28
4125,41,
4126,43,2024-12-15
4127,16,2024-06-18
4128,28,31/02/2025
191546,26,2024-09-08
4129,18,
4130,35,2024-06-28
4131,39,2024-08-13
4131,13,2024-07-15
4132,41,2024-07-29
4133,30,05-03-2025
4133,32,2024-07-08
4133,54,2027-06-14
4134,23,2024-06-30
4135,53,1970-01-01
4136,33,0000-00-00
200192,50,2024-05-24
4136,45,10 Oct 2024
4137,17,2024-07-22
4138,15,2024-06-23
4138,30,2024-10-24
4139,54,2024-10-20
4139,4,
4140,11,31/02/2025
4141,33,09-15-2024
4141,7,2024-12-15
4142,50,2024-03-28
4142,28,2024-05-06
4142,54,2025-01-07
4143,12,2024-11-22
4143,18,2024-08-26
4144,16,"March 17, 2024"
4145,20,2025-02-11
4146,39,2026-01-26
4146,42,2025-09-05
4147,43,2024-11-04
4148,42,2024-02-04
4148,4,2024-10-29
4148,39,2025-04-30
4149,59,2024/11/10 00:00:00
4150,12,2024-07-21
4151,51,2024-07-02
4152,54,2024-07-07
4153,37,2025/01/23 00:00:00
4154,12,19/05/2025
4154,45,2025-02-27
4155,18,2024-08-15
4155,2,2024-12-15
4156,35,"June 15, 2024"
4157,38,2024-09-07
4157,40,1900-01-01
4158,51,30/12/1899
4158,13,04 Feb 2025
4158,37,02/07/2024
4159,39,2024-05-26
4160,14,2024-11-30
4160,39,2024-04-04
4160,31,2025-03-29
4161,57,2024-11-12
4162,46,2024-08-16
116582,27,N/A
4163,11,2025-04-12
4163,15,12-29-2024
4164,28,2024-07-21
4164,24,"November 23, 2024"
4164,29,2025-05-29
4165,18,15 Sep 2024
146297,50,2024-10-25
4167,26,2025/06/08 00:00:00
4168,33,2024-10-18
4168,34,2024-08-17
4169,29,2024-02-24
4169,49,05/06/2025
4169,44,2024-10-12
4170,37,2025-07-05
4171,49,13 Apr 2025
4172,5,2024-01-31
4172,46,2025-04-29
4172,6,2024-04-19
4173,20,08-15-2024
4174,16,2025-04-19
4175,56,2024-08-10
4176,54,2024-09-29
4176,25,08-20-2025
4177,7,2025-01-22
4178,17,2025-02-03
4179,55,09-03-2024
4179,35,2024-05-22
4180,7,2024-07-29
4180,33,2024-11-19
4181,31,
4182,7,1900-01-01
4183,2,2024-05-11
4184,35,2025-07-09
4185,29,2024-05-14
4185,17,2025-03-16
4186,34,"January 18, 2024"
4187,37,2024-06-17
4188,32,2025-02-04
4189,28,28 Nov 2024
4190,6,2024-11-14
4191,20,2025-05-10
4192,24,2025/06/19 00:00:00
4192,11,2024-11-08
4192,15,2025-05-01
4193,26,25/05/2024
4193,42,27 Aug 2025
4194,12,2024-10-07
4194,31,2024-10-14
4194,41,2024-09-12
4195,48,2025-01-01
4195,41,2024-02-29
4196,54,2025-01-28
4196,11,2024-04-01
4196,6,19 Aug 2024
4197,46,29/05/2025
136283,40,2024-08-08
4198,12,31/02/2025
4198,32,"May 20, 2025"
4199,37,2025-06-10
